XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
65.653267,434.380646,910.53656,-138.829727,399.4823,900.245911,-94.147827,212.23201,872.419556,-149.964844,244.453491,704.610168,-166.200821,338.136322,766.317383,145.726089,361.47522,798.147339,168.008408,257.659607,709.407104,-99.722664,236.06163,528.860535,-102.90416,346.661011,221.453674,-110.737793,270.837494,432.697021,148.806351,184.150284,573.485657,155.983475,308.666626,273.759552,155.294571,191.777634,464.667206
66.083336,428.034912,910.403564,-138.433777,393.341583,899.948059,-94.064217,206.078094,872.016602,-149.517227,239.157333,704.002563,-166.016556,332.505554,766.068237,146.115372,354.32486,798.282471,168.208893,249.412842,710.458252,-99.230209,232.065216,528.291626,-102.539139,345.082886,221.482483,-110.221924,267.657349,432.232239,148.17157,174.590836,575.3255,157.418167,291.353607,272.092773,154.741364,180.764343,466.574219
66.548462,421.685059,910.242981,-137.996094,387.164978,899.641235,-93.917885,199.903168,871.576721,-149.077698,233.855515,703.373718,-165.801132,326.852509,765.806396,146.525391,347.245026,798.362976,168.430008,241.320618,711.388062,-98.759628,228.061981,527.701477,-102.160904,343.503448,221.521942,-109.712654,264.455933,431.775452,147.550568,165.306671,577.02594,158.727066,274.085876,270.490448,154.15918,170.083603,468.383026
67.052261,415.322327,910.051636,-137.515015,380.950317,899.326294,-93.71048,193.703842,871.099854,-148.638718,228.541763,702.724792,-165.555237,321.172821,765.532959,146.958344,340.228607,798.382874,168.682816,233.382568,712.184204,-98.293457,224.049637,527.090149,-101.767174,341.9216,221.574142,-109.199982,261.232544,431.328186,146.962585,156.303879,578.569641,159.904831,256.906677,268.973419,153.568466,159.746536,470.077576
67.598099,408.937683,909.825867,-136.989059,374.694885,899.00415,-93.442886,187.476196,870.586243,-148.191223,223.208969,702.057556,-165.279678,315.461151,765.249451,147.416168,333.267731,798.335999,168.97731,225.596924,712.835571,-97.814224,220.026566,526.457825,-101.357193,340.336395,221.641602,-108.674263,257.988037,430.89212,146.423874,147.586014,579.939758,160.946869,239.859482,267.557159,152.987778,149.759964,471.64209
68.189117,402.522003,909.561523,-136.416824,368.395203,898.67572,-93.115402,181.215698,870.036194,-147.725967,217.849777,701.373901,-164.975311,309.711304,764.957642,147.900528,326.353577,798.216248,169.32196,217.960114,713.331543,-97.306526,215.991943,525.805969,-100.932236,338.747131,221.727341,-108.127876,254.72438,430.469147,145.947739,139.153549,581.120422,161.849487,222.987213,266.25177,152.433533,140.125961,473.061371
68.828232,396.065857,909.25415,-135.797028,362.047455,898.342346,-92.727936,174.917114,869.4505,-147.234421,212.457016,700.676453,-164.643005,303.916748,764.660095,148.412674,319.47644,798.017395,169.723434,210.466492,713.662476,-96.758797,211.945801,525.136475,-100.495956,337.153412,221.834915,-107.556442,251.444107,430.061462,145.544205,131.00354,582.09668,162.609909,206.331848,265.061646,151.919571,130.841736,474.321106
69.518196,389.559723,908.899475,-135.128372,355.647247,898.005432,-92.280266,168.574554,868.830017,-146.709625,207.023895,699.968323,-164.283432,298.070618,764.359558,148.953537,312.625366,797.733887,170.186432,203.107971,713.82019,-96.164421,207.888733,524.452759,-100.054375,335.554657,221.968536,-106.959641,248.149704,429.671265,145.220016,123.129128,582.855225,163.226685,189.933548,263.985809,151.457047,121.899414,475.40799
70.261551,382.993652,908.493042,-134.409607,349.189667,897.666504,-91.772247,162.181427,868.176025,-146.146606,201.544174,699.253418,-163.897095,292.166077,764.059387,149.523712,305.788269,797.360657,170.713318,195.873886,713.797791,-95.5224,203.821594,523.759094,-99.615524,333.950317,222.133041,-106.341331,244.843018,429.301147,144.978714,115.519295,583.384521,163.699677,173.830338,263.018036,151.053848,113.286118,476.31012
71.060699,376.357452,908.030945,-133.639465,342.669769,897.327393,-91.204063,155.730408,867.490234,-145.542847,196.0121,698.535889,-163.484299,286.19635,763.763245,150.123474,298.95163,796.893372,171.304367,188.750854,713.59021,-94.837303,199.744781,523.061096,-99.18866,332.33905,222.333817,-105.709152,241.524506,428.953949,144.820541,108.158607,583.674988,164.030273,158.057587,262.147522,150.714508,104.984055,477.017334
71.917831,369.6409,907.509583,-132.816681,336.08197,896.990051,-90.576317,149.213608,866.774536,-144.897964,190.422058,697.820313,-163.045059,280.154724,763.474792,150.75293,292.100708,796.328979,171.957504,181.722763,713.194458,-94.118614,195.657349,522.365601,-98.783417,330.718597,222.576553,-105.073456,238.192596,428.632813,144.742599,101.027115,583.719849,164.221451,142.647888,261.359039,150.440018,96.970802,477.521393
72.8349,362.833221,906.926208,-131.940018,329.420654,896.656006,-89.890274,142.622437,866.031433,-144.213623,184.768494,697.111389,-162.579117,274.034485,763.197632,151.411972,285.219543,795.665649,172.668686,174.770782,712.609985,-93.379395,191.556107,521.680054,-98.408653,329.085388,222.866943,-104.445976,234.843063,428.341248,144.739014,94.100372,583.515442,164.277893,127.631012,260.634186,150.227921,89.219795,477.816071
73.813599,355.92392,906.278687,-131.008362,322.67981,896.326965,-89.147835,135.947784,865.26355,-143.492813,179.04541,696.413635,-162.085983,267.828796,762.934753,152.100403,278.291229,794.903076,173.431854,167.873611,711.83905,-92.634422,187.434586,521.012329,-98.071503,327.433899,223.210068,-103.83815,231.468292,428.082367,144.801346,87.349731,583.061584,164.2061,113.033974,259.952087,150.072464,81.700775,477.897736
74.85527,348.902161,905.56604,-130.020691,315.853088,896.003662,-88.351631,129.179962,864.47406,-142.739426,173.246017,695.730957,-161.564819,261.530426,762.68811,152.817963,271.297913,794.042847,174.239426,161.007446,710.88623,-91.898117,183.28212,520.369629,-97.776596,325.756866,223.610123,-103.259636,228.056931,427.859283,144.918839,80.742889,582.361694,164.01445,98.881393,259.290527,149.965317,74.380516,477.765411
75.960823,341.757599,904.78833,-128.976379,308.933899,895.686523,-87.504929,122.309029,863.666382,-141.957428,167.362411,695.06665,-161.014496,255.131897,762.458801,153.564453,264.221283,793.088074,175.082458,154.1465,709.759705,-91.182449,179.08374,519.758423,-97.525803,324.045105,224.069855,-102.71711,224.593796,427.674133,145.079086,74.244484,581.423706,163.713257,85.195732,258.626953,149.895996,67.223541,477.420898
77.130653,334.479889,903.946838,-127.874954,301.9151,895.375183,-86.61161,115.324722,862.844238,-141.150345,161.38533,694.422424,-160.43367,248.624969,762.246277,154.339645,257.042938,792.044067,175.951187,147.263245,708.470276,-90.495384,174.820023,519.182922,-97.31823,322.287384,224.590393,-102.213463,221.059982,427.52829,145.268539,67.817024,580.259338,163.315002,71.997589,257.939972,149.853073,60.192928,476.86911
78.364594,327.05954,903.04425,-126.716553,294.789398,895.068542,-85.676033,108.216774,862.011536,-140.320831,155.303909,693.79895,-159.820526,242.000854,762.048645,155.143311,249.744629,790.918091,176.835281,140.329285,707.031982,-89.840073,170.467804,518.645325,-97.150719,320.470795,225.171112,-101.747864,217.43306,427.421692,145.473312,61.421791,578.884644,162.834061,59.30584,257.20993,149.824829,53.251202,476.118103
79.661812,319.487518,902.084656,-125.501724,287.549103,894.764832,-84.702896,100.975121,861.172852,-139.470596,149.105606,693.195801,-159.173019,235.250015,761.862793,155.975311,242.308823,789.71936,177.724487,133.316086,705.461182,-89.21479,166.000839,518.145447,-97.018501,318.58078,225.809982,-101.316154,213.687775,427.352753,145.679962,55.019936,577.319702,162.28688,47.137657,256.420166,149.800461,46.361317,475.179108
81.020744,311.755951,901.073547,-124.231552,280.186371,894.461609,-83.697121,93.590088,860.332764,-138.600235,142.776169,692.611267,-158.4888,228.362366,761.684265,156.83551,234.719162,788.458862,178.60878,126.195831,703.777283,-88.613846,161.390472,517.680603,-96916,316.601196,226.503693,-100.911957,209.796402,427.31842,145.876465,48.573631,575.587585,161.691452,35.508495,255.55748,149.771057,39.487606,474.066284
82.439056,303.858307,900.018005,-122.907829,272.693451,894.156189,-82.663681,86.052734,859.496765,-137.709717,136.299606,692.043152,-157.765213,221.327316,761.507874,157.723724,226.960953,787.149658,179.478897,118.942505,702.001526,-88.029053,156.60643,517.246033,-96.837654,314.514526,227.248535,-100.527924,205.729538,427.314148,146.053131,42.047134,573.714355,161.0672,24.431866,254.612717,149.730469,32.596828,472.796539
83.913628,295.789581,898.926392,-121.532959,265.062775,893.845703,-81.607407,78.355179,858.670593,-136.798798,129.658539,691.489136,-156.999603,214.134064,761.328247,158.639694,219.02179,785.806152,180.32666,111.532845,700.156799,-87.451675,151.617508,516.83551,-96.778717,312.301605,228.040771,-100.157028,201.456711,427.334198,146.203629,35.407833,571.728271,160.434341,13.918928,253.580994,149.676208,25.659149,471.38913
85.440475,287.546448,897.808533,-120.110069,257.287506,893.527344,-80.53286,70.490952,857.860962,-135.867462,122.834206,690.947754,-156.189377,206.771729,761.140137,159.583176,210.891907,784.444214,181.145172,103.947357,698.267639,-86.874344,146.391785,516.442139,-96.735962,309.941467,228.877487,-99.793846,196.946472,427.371674,146.325729,28.627239,569.658813,159.813278,3.977957,252.462067,149.609863,18.649113,469.865295
87.014832,279.128082,896.67572,-118.643036,249.361694,893.198914,-79.444107,62.455364,857.0755,-134.916443,115.806923,690.418457,-155.332413,199.229706,760.938965,160.553802,202.564835,783.080811,181.929306,96.171219,696.35907,-86.292694,140.896576,516.058472,-96.708069,307.410645,229.757233,-99.435463,192.166397,427.419037,146.421936,21.681866,567.536377,159.224075,-5.38636,251.260162,149.537476,11.546436,468.247681
88.631081,270.535797,895.539917,-117.13649,241.281067,892.858643,-78.344673,54.245953,856.322571,-133.947418,108.55648,689.902466,-154.427048,191.497879,760.721008,161.551117,194.037796,781.733704,182.675812,88.195068,694.456787,-85.706398,135.098083,515.677307,-96.696022,304.682678,230.680618,-99.082024,187.082428,427.467804,146.499817,14.553988,565.391235,158.685562,-14.173666,249.984024,149.469223,4.336672,466.56015
90.28289,261.773804,894.414551,-115.595825,233.043167,892.505981,-77.237305,45.862804,855.611572,-132.963196,101.062706,689.402893,-153.472351,183.567169,760.48407,162.574677,185.312042,780.421143,183.38356,80.015549,692.586365,-85.119415,128.960709,515.292419,-96.703072,301.727112,231.650925,-98.736603,181.65773,427.508636,146.571671,7.232207,563.253662,158.214767,-22.388657,248.646301,149.419098,-2.98841,464.82724
91.96328,252.848862,893.313354,-114.027092,224.64801,892.141479,-76.124039,37.308964,854.952393,-131.967484,93.306213,688.924683,-152.468018,175.429901,760.226868,163.623947,176.393158,779.161377,184.053711,71.635658,690.772766,-84.539505,122.446075,514.897522,-96.734512,298.509216,232.674316,-98.404732,175.851715,427.531281,146.654068,-0.288204,561.152832,157.82608,-30.041664,247263,149.403839,-10.430658,463.07373
93.664719,243.77095,892.250793,-112.436958,216.098541,891.766663,-75.006027,28.590729,854.355774,-130.964615,85.269287,688.475037,-151.414413,167.080429,759.950012,164.698349,167.291153,777.972778,184.689514,63.064919,689.040466,-83.977119,115.512421,514.488037,-96.797256,294.988647,233.76004,-98.093399,169.618774,427.52417,146.766922,-8.005201,559.117065,157.530792,-37.149021,245.852432,149.441727,-17.98563,461.32428
95.379333,234.552917,891.241333,-110.832558,207.400925,891.384644,-73.883659,19.717859,853.832764,-129.959152,76.936867,688.062988,-150.312393,158.515747,759.655212,165.797256,158.020508,776.872314,185.29628,54.31916,687.412231,-83.44413,108.114471,514.060242,-96.89933,291.119751,234.920364,-97.810211,162.907562,427.474945,146.931808,-15.910084,557.173523,157.336212,-43.733063,244.433884,149.551239,-25.64291,459.60257
97.098999,225.210464,890.299316,-109.221283,198.564835,890.999817,-72.756599,10.703658,853.394653,-128.955551,68.297607,687.699097,-149.163177,149.735992,759.346008,166.920044,148.600082,775.876465,185.880875,45.420059,685.909119,-82.952469,100.203957,513.612549,-97.04924,286.851257,236.17012,-97.562546,155.660965,427.370422,147.170563,-23.987806,555.347229,157.245392,-49.821823,243.026123,149.749527,-33.386578,457.930847
98.815636,215.76207,889.438354,-107.610596,189.603592,890.617493,-71.62394,1.56491,853.052185,-127.957893,59.344845,687.395325,-147.968048,140.74498,759.026855,168.065918,139.052704,774.999512,186.451248,36.394421,684.549438,-82.513016,91.731079,513.145508,-97.255409,282.126984,237.526215,-97.357025,147.817032,427.197754,147.50322,-32.217415,553.661011,157.256805,-55.448154,241.645813,150.051071,-41.195717,456.328827
100.521317,206.228592,888.671021,-106.007782,180.534103,890.244141,-70.484428,-7.678406,852.815918,-126.969803,50.077393,687.164307,-146.728302,131.550613,758.703369,169.233932,129.404877,774.253906,187.015915,27.273298,683.348938,-82.13475,82.646881,512.662781,-97.525482,276.887238,239.006653,-97.199142,139.310867,426.944763,147.946228,-40.57254,552.134644,157.364365,-60.648468,240.306107,150.466492,-49.0448,454.812866
102.208527,196.632919,888.008606,-104.419754,171.376373,889.886597,-69.336731,-17.003576,852.694946,-125.994591,40.500156,687.018311,-145.445023,122.164833,758.381958,170.422943,119.686035,773.649536,187.583298,18.090982,682.319092,-81.824348,72.906075,512.170593,-97.865768,271.070557,240.629425,-97.092972,130.077942,426.601349,148.510864,-49.021835,550.78418,157.557892,-65.461044,239.015869,151.001678,-56.903931,453.39447
103.870232,186.99939,887.460083,-102.852745,162.153122,889.552185,-68.179611,-26.385798,852.697021,-125.035553,30.624332,686.969299,-144.118942,112.603752,758.069397,171.631439,109.928017,773.192993,188.161026,8.883999,681.467285,-81.585915,62.470425,511.678925,-98.28051,264.616608,242.411179,-97.041115,120.058228,426.160248,149.201889,-57.529331,549.620239,157.823929,-69.924103,237.779556,151.657364,-64.738869,452.079956
105.500114,177.353256,887.032532,-101.312271,152.888962,889.24762,-67.01226,-35.798996,852.82782,-124.096329,20.467319,687.0271,-142.750595,102.887169,757.772522,172.857605,100.164085,772888,188.755478,-0.309851,680.795715,-81.421257,51.312698,511.200195,-98.771431,257.469391,244.365753,-97.04454,109.201332,425.618256,150.016998,-66.054588,548.6474,158.146957,-74.073647,236.598007,152.429062,-72.511002,450.86972
107.092598,167.720093,886.72998,-99.802879,143.609467,888.979187,-65.834366,-45.216721,853.090942,-123.181137,10.05216,687.199768,-141.340363,93.038033,757.497986,174.099136,90.428085,772.734314,189.371384,-9.452389,680.301331,-81.330231,39.421295,510.749207,-99.336922,249.580536,246.502762,-97.102425,97.471901,424.977264,150.946793,-74.552963,547.862854,158.510468,-77.941658,235.469528,153.307526,-80.17749,449.758362
108.642807,158.125244,886.553894,-98.328178,134.340164,888.751953,-64.646286,-54.613056,853.487061,-122.29493,-0.593321,687.492798,-139.888916,83.081703,757.251831,175.353317,80.753639,772.728394,190.011658,-18.505878,679.975342,-81.311043,26.80444,510.342285,-99.971603,240.912964,248.826187,-97.211861,84.854813,424.24527,151.975784,-82.97599,547.255981,158.898285,-81.554573,234.390915,154.279846,-87.691795,448.735535
110.146606,148.593307,886.502808,-96.890923,125.105621,888.569885,-63.448875,-63.963531,854.014526,-121.443321,-11.437569,687.908508,-138.397675,73.04496,757.039734,176.617065,71.173492,772.863159,190.677811,-27.433813,679.804321,-81.360153,13.493221,509.997192,-100.665771,231.44339,251.333084,-97.367378,71.359383,423.437134,153.083603,-91.272408,546.80896,159.295807,-84.932617,233.358215,155.330444,-95.004906,447.78714
111.600273,139.147827,886.572571,-95.493217,115.928299,888.435486,-62.243362,-73.24585,854.668823,-120.632347,-22.446314,688.447388,-136.869492,62.955021,756.866516,177.88681,61.718842,773.128662,191.369995,-36.201668,679.770813,-81.471832,-0.45735,509.732666,-101.405281,221.164261,254.01265,-97.560753,57.021778,422.575562,154.247116,-99.389748,546.497986,159.690704,-88.09005,232.367554,156.44252,-102.067337,446.897003
113.000374,129.810944,886.756653,-94.136902,106.827911,888.349976,-61.031002,-82.440536,855.443298,-119.868034,-33.583603,689.107727,-135.309082,52.838348,756.736206,179.158554,52.419041,773.512451,192.087677,-44.777691,679.854309,-81.637482,-14.969395,509.569214,-102.171753,210.084641,256.845276,-97.78112,41.905422,421.690857,155.442032,-107.276634,546.295227,160.073044,-91.036072,231.415802,157.598938,-108.831711,446.048676
114.343414,120.60318,887.046082,-92.823898,97.820755,888.313599,-59.812767,-91.531219,856.329285,-119.155579,-44.812855,689.886719,-133.723724,42.719738,756.652954,180.427719,43.301193,773.999878,192.829971,-53.133694,680.032837,-81.845345,-29.945259,509.529053,-102.943428,198.229996,259.802185,-98.015892,26.099224,420.820892,156.644669,-114.885231,546.171509,160.435196,-93.776459,230.50116,158.783005,-115.25573,445.227264
115.625565,111.543198,887.430603,-91.556671,88.919342,888.325806,-58.588966,-100.50486,857.316467,-118.498489,-56.097851,690.781372,-132.123245,32.621506,756.620056,181.689178,34.389961,774.575317,193.595764,-61.245525,680.28418,-82.080612,-45.272217,509.636475,-103.69635,185.640808,262.845337,-98.252182,9.71389,420.009674,157.833572,-122.173721,546.098083,160.771896,-96.314995,229.623245,159.979065,-121.304939,444.420898
116.842537,102.647781,887.898193,-90.338486,80.132378,888.385681,-57.359005,-109.351517,858.393372,-117.897736,-67.403687,691.789063,-130.520187,22563,756.64093,182.937149,25.707325,775.222107,194.384216,-69.093414,680.587036,-82.326462,-60.828362,509.916656,-104.406021,172.370499,265.927643,-98.478661,-7.123389,419.305511,158.990677,-129.10817,546.049194,161.079727,-98.654907,228.782928,161.173065,-126.954826,443.621368
117.989418,93.931602,888.43634,-89.173637,71.465012,888.492371,-56.121304,-118.064087,859.547241,-117.351166,-78.697556,692.907837,-128.929321,12.560384,756.718811,184.165237,17.27235,775.923584,195.194519,-76.661774,680.921631,-82.565735,-76.489418,510.394989,-105.048965,158.482559,268.994049,-98.687202,-24.2754,418.758057,160.102493,-135.663879,546.002319,161.357117,-100.799843,227.981918,162.353043,-132.191986,442.824615
119.060844,85.407158,889.031616,-88.067421,62.919296,888.64502,-54.873386,-126.637711,860.764832,-116.853508,-89.949287,694.136108,-127.367111,2.626888,756.85675,185.366531,9.100978,776.663208,196.026123,-83.939072,681.270142,-82.783127,-92.135971,511.094513,-105.604202,144.047821,271.983429,-98.874008,-41.602119,418.415222,161.160751,-141.825806,545.93927,161.603958,-102.754593,227.222519,163.509491,-137.014221,442.030151
120.051102,77.084717,889.670593,-87.025902,54.494972,888.842834,-53.61224,-135.069214,862.031494,-116.396896,-101.131691,695.472839,-125.850868,-7.226683,757.057312,186.533722,1.205829,777.424805,196.878571,-90.91745,681.616821,-82.96727,-107.660332,512.033875,-106.05468,129.141083,274.830505,-99.039688,-58.96809,418.319244,162.162827,-147.58847,545.845825,161.821136,-104.525581,226.50708,164.635361,-141.429474,441.240509
120.954575,68.972153,890.340271,-86.055565,46.190266,889.084839,-52.334858,-143.356461,863.332336,-115.971916,-112.220718,696.916382,-124.39785,-16.991156,757.322083,187.659378,-6.403993,778.193542,197.751389,-97.592537,681.948486,-83.111969,-122.972206,513.224976,-106.387894,113.836197,277.468018,-99.188026,-76.249321,418.503693,163.111115,-152.955338,545.710876,162.010269,-106.121094,225.837906,165.725754,-145.454147,440.459839
121.766075,61.074978,891.027588,-85.162689,38.002777,889.369629,-51.038906,-151.497757,864.651062,-115.568939,-123.195099,698.464294,-123.024239,-26.658092,757.651367,188.736298,-13.723043,778.9552,198.643707,-103.963219,682.253235,-83.216255,-138.002274,514.670715,-106.595695,98.20031,279.827789,-99.324066,-93.339195,418.990173,164.012222,-157.93779,545.526733,162.173203,-107.551315,225.216827,166.777237,-149.111206,439.693085
122.481323,53.396297,891.720642,-84.352913,29.930328,889.694458,-49.723434,-159.491394,865.971191,-115.179436,-134.036026,700.111694,-121.744225,-36.218933,758.044128,189.757767,-20.749668,779.697571,199.554092,-110.031616,682.521912,-83.283234,-152.703415,516.364502,-106.673569,82.288834,281.842834,-99.451576,-110.152611,419.786652,164.875107,-162.554031,545.288635,162.311798,-108.828323,224.645035,167.787201,-152.428085,438.945068
123.097305,45.936798,892.408325,-83.630524,21.971584,890.055298,-48.389557,-167.335388,867.275208,-114.796989,-144.726242,701.851685,-120.569305,-45.664272,758.49646,190.717819,-27.486032,780.409668,200.479919,-115.803246,682.746765,-83.318161,-167.049423,518.290283,-106.619843,66.142761,283.450134,-99.571304,-126.627907,420.887329,165.709244,-166.827744,544.993896,162.427872,-109.965828,224.123001,168.753082,-155.435181,438.219757
123.612602,38.694843,893.080627,-82.998138,14.126516,890.445923,-47.040916,-175.02739,868.545227,-114.417847,-155.249329,703.6745,-119.507736,-54.983299,759.002502,191.611679,-33.938095,781.082703,201.417236,-121.287209,682.922363,-83.326317,-181.031342,520.424316,-106.434921,49.787876,284.594208,-99.679787,-142.72641,422.273407,166.522659,-170.78685,544.642456,162.523285,-110.978897,223.65036,169.672043,-158.16449,437.520386
124.027512,31.666552,893.729309,-82.456367,6.396582,890.858337,-45.683979,-182.564682,869.763489,-114.040916,-165.588531,705.567261,-118.564362,-64.163483,759.553528,192.435913,-40.115448,781.709473,202.360367,-126.496361,683.045044,-83.311218,-194.652695,522.736938,-106.120628,33.23595,285.230896,-99.769615,-158.42955,423.916016,167.320374,-174.462265,544.23645,162.599747,-111.883392,223.226044,170.540573,-160.648743,436.849182
124.344116,24.845896,894.347168,-82.003723,-1.215329,891.28241,-44.327995,-189.94455,870.912537,-113.667397,-175.726257,707.514709,-117.740631,-73.190582,760.138428,193.188583,-46.031033,782.285278,203.301941,-131.447266,683.113159,-83.273521,-207.923767,525.196411,-105.679733,16.487162,285.330475,-99.830162,-173.734329,425.779297,168.103561,-177.886612,543.779846,162.658951,-112.695427,222.84816,171.354553,-162.920593,436.20755
124.566116,18.224888,894.92865,-81.63678,-8.705212,891.706543,-42.984684,-197.164734,871.976257,-113.300217,-185.643539,709.499023,-117.034813,-82.048866,760.743896,193.869125,-51.700699,782.806946,204.232895,-136.159927,683.127197,-83.21093,-220.856918,527.77063,-105.115532,-0.466584,284.88028,-99.849144,-188.647842,427.823792,168.869339,-181.093231,543.278564,162.702347,-113.430725,222.514267,172.109451,-165.011887,435.596527
124.698593,11.793708,895.469666,-81.350517,-16.068455,892.118042,-41.66761,-204.223785,872.939209,-112.943398,-195.320129,711.500732,-116.442307,-90.721764,761.355164,194.47847,-57.142727,783.273315,205.142929,-140.657043,683.089172,-83.118675,-233.462494,530.429382,-104.431473,-17.637978,283.88562,-99.813828,-203.181808,430.009735,169.611221,-184.114975,542.739563,162.731186,-114.104088,222.22142,172.800583,-166.952942,435.016357
124.747627,5.540918,895.967407,-81.138771,-23.300512,892.504028,-40.391396,-211.121643,873.78833,-112.601547,-204.735138,713.498962,-115.956009,-99.192711,761.956177,195.018539,-62.377163,783.684998,206.020813,-144.963226,683.002502,-82.990509,-245.746597,533.145203,-103.630913,-35.040752,282.370056,-99.712242,-217.347626,432.299194,170.319977,-186.983261,542.170959,162.746307,-114.728928,221.966156,173.423553,-168.771896,434.467224
124.719826,-0.546374,896.420654,-80.994759,-30.397665,892.852112,-39.170738,-217.860229,874.512268,-112.279449,-213.868134,715.472168,-115.566841,-107.446106,762.530701,195.492249,-67.425247,784.043518,206.855316,-149.103989,682.871521,-82.819778,-257.709381,535.89386,-102.716797,-52.686504,280.373688,-99.533768,-231.152603,434.65741,170.984802,-189.726837,541.580872,162.748428,-115.317055,221.744888,173.974701,-170.494034,433.94873
124.621902,-6.482325,896.828735,-80.911682,-37.357838,893.151123,-38.019417,-224.443649,875.10144,-111.98159,-222.700241,717.397888,-115.264229,-115.46846,763.062622,195.902924,-72.308762,784.351563,207.635727,-153.104752,682.700806,-82.60038,-269.344818,538.653564,-101.691254,-70.582169,277.951294,-99.269234,-244.597488,437.053558,171.594727,-192.371094,540.977356,162.738205,-115.878586,221.553787,174.451599,-172.141464,433.460236
124.460197,-12.282185,897.191956,-80.88327,-44.181335,893.391052,-36.949318,-230.87883,875.548706,-111.711784,-231.2155,719.253174,-115.03672,-123.249474,763.536499,196.254089,-77.049561,784.612488,208.352707,-156.989914,682.494995,-82.327339,-280.640472,541.403259,-100.555527,-88.728012,275.169098,-98.910774,-257.675323,439.460052,172.139648,-194.937531,540.367981,162.716553,-116.42205,221.388947,174.853378,-173.732544,433.000732
124.240273,-17.962135,897.510925,-80.904243,-50.871582,893.564209,-35.96962,-237.175568,875.848755,-111.472649,-239.402206,721.014465,-114.872475,-130.783127,763.93811,196.548981,-81.669052,784.829529,208.998596,-160.781906,682.258179,-81.997032,-291.578156,544.121643,-99.309929,-107.116455,272.101563,-98.451447,-270.371307,441.852295,172.611572,-197.443314,539.758667,162.684448,-116.954247,221.246475,175.181076,-175.282227,432.568878
123.966675,-23.539141,897.786743,-80.970551,-57.435608,893.664612,-35.086079,-243.346802,875.998108,-111.265221,-247.253799,722.657166,-114.759781,-138.068695,764.254333,196.790497,-86.187935,785.006226,209.567902,-164.500778,681.993286,-81.606934,-302.134369,546.785217,-97.954102,-125.731094,268.827911,-97.884842,-282.664337,444.207794,173.00531,-199.901733,539.154114,162.642746,-117.480347,221.122421,175.437485,-176.801971,432.162567
123.642761,-29.030806,898.020081,-81.079552,-63.88451,893.688171,-34.300644,-249.408508,875.994812,-111.088333,-254.770279,724.155945,-114.687424,-145.111404,764.473633,196.98085,-90.625969,785.145325,210.057373,-168.16394,681.702637,-81.155067,-312.281677,549.367493,-96.487297,-144.546005,265.428864,-97.20475,-294.52829,446.504852,173.318848,-202.322525,538.557129,162.591995,-118.003838,221.012695,175.627106,-178.300385,431.779083
123.270676,-34.455265,898.211304,-81.230003,-70.233589,893.632385,-33.611214,-255.379791,875.838806,-110.938339,-261.958923,725.484924,-114.645103,-151.923264,764.586121,197.121552,-95.001915,785.249207,210.465958,-171.786179,681.387085,-80.63932,-321.990448,551.837524,-94.908852,-163.525116,261.983398,-96.405014,-305.934723,448.722168,173.553345,-204.712738,537.968445,162.532028,-118.526733,220.912933,175.75592,-179.783707,431.414886
122.851387,-39.831089,898.360474,-81.421837,-76.502426,893.496399,-33.011696,-261.282349,875.531433,-110.808601,-268.835419,726.617798,-114.623589,-158.523285,764.583801,197.213608,-99.333473,785.31958,210.794739,-175.379791,681.046509,-80.05661,-331.231476,554.1604,-93.21862,-182.621826,258.565979,-95.479462,-316.855804,450.837952,173.712997,-207.07753,537.386963,162.462326,-119.049988,220.818542,175.830734,-181.256592,431.065399
122.384972,-45.1772,898.467224,-81.655891,-82.714584,893.280212,-32.492313,-267.140472,875.075439,-110.689476,-275.424286,727.529541,-114.61496,-164.937592,764.460754,197.257538,-103.637489,785.357178,211.046829,-178.955261,680.679626,-79.402191,-339.978821,556.297363,-91.417671,-201.778732,255.244232,-94.42218,-327.266968,452.829681,173.804413,-209.42131,536.809387,162.381866,-119.574013,220.724701,175.858902,-182.722885,430.72522
121.87088,-50.512753,898.530579,-81.933418,-88.897232,892.984558,-32.040058,-272.980347,874.475525,-110.568207,-281.759155,728.196472,-114.612564,-171.199112,764.21283,197.253647,-107.930092,785.362305,211.227158,-182.521698,680.284119,-78.669006,-348.213867,558.207397,-89.508957,-220.927856,252.076447,-93.227974,-337.150238,454.674286,173.835938,-211.748505,536.230835,162.289429,-120.099213,220.626373,175.847717,-184.186523,430.387634
121.308281,-55.857105,898.549255,-82.255699,-95.080437,892.610779,-31.639389,-278.829437,873.737671,-110.429283,-287.882813,728.598389,-114.611046,-177.347092,763.838379,197.202316,-112.226967,785.334717,211.342178,-186.08786,679.856934,-77.84716,-355.928802,559.848511,-87.498001,-239.991074,249.110245,-91.892876,-346.497284,456.348297,173.816879,-214.064682,535.644836,162.183655,-120.626518,220.518661,175.804092,-185.652161,430.045441
