XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XHIP4,YHIP4,ZHIP4,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh2,YRightThigh2,ZRightThigh2,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh2,YLeftThigh2,ZLeftThigh2,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
227.72937,199.71962,904.507385,20.916235,197.358139,899.599548,206.051651,-18.779984,898.03833,26.214903,7.437737,895.108948,-25.90934,116.654831,770.45282,-1.185317,-78.159195,569.305725,-35.149052,2.055052,735.904175,287.412354,129.515472,802.562134,246.493195,57.678005,551.51355,284.787079,63.483654,695.515442,251.191879,99.370132,449.475647,210.85231,196.993881,109.207199,242.726685,176.046219,242.144073,-10.580704,-72.910187,464.163361,25.566681,113.027718,120.915627,-5.58196,46.439461,259.691345
227.4384,189.489655,904.490479,20.672647,187.250885,899.262756,205.819977,-28969,897.04718,25.933857,-2.729558,894.598694,-25.971651,106.292381,770.104675,-0.586419,-90.461891,571.211426,-35.452045,-8.569048,736.44342,287.481689,120.290543,802.627441,246.525009,52.514072,550.91272,284.564087,56.090385,694.88208,251.189087,95.883125,449.455841,210.958328,196.593796,110.317581,242.288269,175.566513,243.097595,-9.712914,-86.61145,466.087952,26.110672,80.363976,113.515121,-4.953156,22.033298,256.097412
227.197861,179.190964,904.469177,20.42556,177.085953,898.921204,205.520355,-39.24342,895.917358,25.580273,-12.901456,893.913818,-25.992516,96.143135,769.671692,-0.187397,-102.245071,572.63147,-35.835152,-18.898312,736.675049,287.595734,111.004959,802.645142,246.386581,47.237087,550.315796,284.25531,48.495522,694.26178,251.18602,92.120918,449.464905,211.185501,196.064163,111.415413,242.462357,174.143158,244.087097,-8.702994,-99.620583,467.737183,26.634975,47.373993,106.744286,-4.208869,-2.342914,252.633743
226.897369,168.931885,904.454407,20.170082,166.86557,898.590393,205.169617,-49.468365,894.614502,25.236164,-23.168354,893.034668,-25.987593,86.108459,769.13324,0.272289,-113.423508,573.624329,-36.253704,-28.911066,736.537659,287.687775,101.71965,802.641846,246.157867,41.776417,549.800354,283.954163,40.784878,693.715149,251.179047,88.015274,449.586212,211.468185,195.468063,112.622673,242.633621,172.381241,245.098724,-7.656158,-111.947853,469.103882,27.186775,14.190516,100.812721,-3.415022,-26.636818,249.462997
226.556396,158.52536,904.537231,19.851757,156.474319,898.262451,204.810822,-59.708244,893.236206,24.833027,-33.513191,892.036621,-25.917665,76.125542,768.542725,0.789885,-124.059479,574.192017,-36.713432,-38.768036,736.064575,287.660645,92.389748,802.613892,245.921326,36.20813,549.387268,283.659607,32.962196,693.232788,251.243912,83.607132,449.772278,211.884689,194.752014,113.846642,243.000824,170.377548,246.289215,-6.478062,-123.743362,470.14325,27.811089,-19.021049,95.764313,-2.569956,-50.683311,246.609055
226.063202,148.310059,904.536194,19.459209,145.939713,897.864258,204.469437,-70.001678,891.834412,24.42676,-44.047764,890.942505,-25.7934,66.087151,767.863159,1.393421,-134.24263,574.337646,-37.19685,-48.53661,735.273987,287.490784,83.047752,802.549194,245.769394,30.391659,548.997742,283.417328,25.067312,692.755188,251.286026,78.950974,449.999573,212.361694,193.874985,115.191055,243.186508,168.309967,247.75209,-5.300063,-135.004349,470.859924,28.495464,-52.013885,91.761345,-1.719048,-74.433807,244.215393
225.549805,138.050903,904.516846,18.968428,135.212494,897.335693,204.198059,-80.321976,890.408813,24.081747,-54.741085,889.789673,-25.701132,55.826115,767.063477,2.170083,-143.9496,574.02478,-37.655731,-58.426884,734.152588,287.144562,73.644218,802.4151,245.698181,24.212889,548.599792,283.270081,17.102304,692.226746,251.40419,73.975037,450.145966,212.879379,192.877441,116.571587,243.308746,165.438812,248.526474,-4.067077,-145.916031,471.213928,29.279228,-84.443611,88.809082,-0.72627,-97.647438,242.270035
224.908325,127.541382,904.344971,18.411699,124.187012,896.691406,203.997559,-90.744293,888.994751,23.803244,-65.647194,888.56427,-25.698225,45.301731,766.157959,3.090665,-153.212341,573.15802,-38.036449,-68.43483,732.676697,286.762024,64.187912,802.279297,245.80014,17.699915,548.111694,283.234039,9.008067,691.747009,251.627625,68.61779,450.266785,213.388123,191.79248,117.993431,243.371353,163.040268,250.040436,-2.76934,-156.514313,471.289886,29.863525,-115.95472,86.857193,0.179594,-120.337013,240.835281
224.136551,117.102318,904.052673,17.703493,112.916855,895.97699,203.866013,-101.386803,887.634766,23.59656,-76.874794,887.286621,-25.764858,34.464394,765.191895,4.096528,-162.097458,571.702148,-38.33353,-78.751434,730.954041,286.251709,54.538616,802.102295,246.081085,10.829617,547.605591,283.243713,0.670312,691.25647,251.891968,62.873825,450.339935,213.804672,190.650604,119.572456,243.570374,159.712891,250.922287,-1.471904,-166.853928,471.114441,30.941208,-146.926987,85.969742,1.097579,-142.258011,239.871368
223.201935,106.453079,903.600647,16.800322,101.349617,895.179199,203.88765,-112.039162,886.24939,23.493412,-88.359512,885.91864,-26.032789,23.335407,764.140259,5.111628,-170.756714,569.482239,-38.540688,-89.462212,728.98291,285.670929,44.817226,801.908997,246.472076,3.559474,547.106079,283.280121,-8.001493,690.769897,252.249512,56.746571,450.386322,214.114975,189.287888,121.195328,243.675964,156.277557,251.981415,-0.175258,-177.008987,470.802673,31.587507,-176.286606,85.788254,1.96233,-163.371201,239.26503
222.028961,95.586174,903.025635,15.718058,89.561821,894.264832,203.977997,-122.842659,884.921997,23.448114,-100.105324,884.51239,-26.477608,11.833407,762.988525,6.272095,-179.506348,566.861389,-38.604153,-100.587624,726.833801,285.016266,34.881325,801.637085,246.953003,-4.136339,546.523621,283.405548,-16.774385,690.217041,252.570572,50.181034,450.339111,214.390259,187.723709,122.851807,243.997787,152.765152,253.434891,1.090206,-187.057129,470.360138,32.157642,-204.149643,86.383507,2.779881,-183.618088,239.119751
220.744858,84.268791,902.472046,14.449833,77.532387,893.229736,204.124695,-133.793915,883.664063,23.469591,-112.059937,883.104126,-27.05332,-0.066929,761.723083,7.534108,-188.806595,564.264771,-38.568619,-112.107971,724.585266,284.354309,24.804924,801.311401,247.419312,-12.309651,545.882141,283.461365,-26.00947,689.619629,252.778854,43.107925,450.175293,214.650513,185.966187,124.585075,243.708939,149.126114,254.866211,2.239934,-197.391937,469.847504,32.64444,-230.094879,87.428055,3.617738,-202.849976,239.322235
219.315704,73.570045,901.685425,13.078099,65.201759,892.117798,204.29007,-144.928329,882.482788,23.470043,-124.299049,881.709473,-27.662609,-12.396056,760.407837,8.83207,-198.617569,561.770081,-38.481411,-124.034119,722.324707,283.655701,14.58753,800.939758,247.803223,-20.967972,545.231934,283.497589,-35.578678,689.025391,253.089035,35.497669,450.049072,214.945587,184.017105,126.433151,243.671173,144.805786,256.025024,3.300525,-207.997925,469.118835,33.188618,-253.762512,88.795799,4.33795,-220.964752,239.671631
217.664246,61.815956,900.678955,11.632504,52.664349,890.929932,204.453262,-156.277298,881.364929,23.687332,-136.24646,880.293213,-28.239231,-25.12722,759.055664,10.037557,-209.082275,559.486267,-38.361984,-136.399658,720.232849,282.944702,4.128572,800.462158,248.141068,-30.07205,544.589539,283.412048,-45.410873,688.445007,253.348495,27.152058,449.826813,215.372025,181.830475,128.389236,243.740402,139.991104,257.21051,4.360961,-219.079788,468.376801,33.879211,-274.683441,89.866959,5.014688,-237.898804,239.849365
216.063477,50.165379,899.624146,10.201569,39.875595,889.740356,204.621857,-167.849258,880.307617,23.696701,-149.026718,879.120422,-28.75404,-38.196384,757.769836,11.194285,-220.685822,557.829651,-38.139755,-149.385773,718.558899,282.099884,-6.655636,799.85968,248.394592,-39.724613,543.959717,283.236115,-55.551605,687.905396,253.290146,18.932945,449.460999,215.927597,179.331482,130.479294,244.502762,134.709412,258.186981,5.253607,-230.724503,467.661987,34.765991,-292.526276,90.17701,5.632629,-253.445831,239.600403
214.672699,38.850113,898.799255,8.825501,26.890461,888.591797,204.759521,-179.740128,879.32373,23.718596,-161.877029,878.086609,-29.228401,-51.633648,756.615845,12.358074,-233.402527,556.736755,-37.788181,-162.800644,717.322021,281.229004,-17.766558,799.12384,248.607269,-49.993858,543.259949,282.906525,-66.066841,687.369019,253.628159,9.496594,449.085876,216.606812,176.596527,132.757126,244.831528,128.92926,259.855072,5969,-243.262421,467.046387,35.794315,-307.131958,89.547218,6.353836,-267.366302,238.794983
213.266678,26.94763,897.910645,7.51309,13.723929,887.449768,204.871552,-191.884186,878.308777,23.735342,-175.037048,877.216309,-29.717371,-65.329445,755.536499,13.504791,-247.011215,556.019836,-37.208286,-176.617355,716.441833,280.223297,-29.18778,798.230103,248.821198,-60.970779,542.460693,282.283936,-76.444031,686.972595,253.924911,-0.763333,448.495941,217.462006,173.500717,135.250366,244.457458,122.495003,260.455688,6.628707,-256.415894,466.268646,36.798225,-318.633728,87.949532,7.109139,-279.835419,237.420044
211.63475,14.242352,896.778198,6.216816,0.21112,886.304382,204.955978,-204.298492,877.264404,23.624069,-188.589203,876.430603,-30.178535,-79.404083,754.493896,14.562939,-261.346191,555.51532,-36.495327,-190.880737,715.793579,279.252502,-40.964375,797.201294,249.08609,-72.667679,541.489929,281.828156,-88.065598,686.257996,254.241562,-11.709907,447.667725,218.486923,169.966217,137.855133,245.046173,115.646996,262.258881,7.082382,-270.299194,465.196869,37.698429,-327.278076,85.415138,7.862824,-290.939819,235.47963
210.297058,1.563378,895.699219,4.963986,-13.584884,885.059937,204.998337,-216.990936,876.210022,23.628223,-202.266251,875.707153,-30.73188,-93.990707,753.526245,15.51612,-276.007233,555.012756,-35.853287,-205.958084,715.594788,278.286163,-53.126705,796.090149,249.397568,-85.095627,540.341614,281.359253,-100.195412,685.396912,254.606277,-23.426659,446.601471,219.701111,166.014999,140.600906,245.951935,107.866615,264.044922,7.324937,-284.727875,463.726257,38.491432,-333.36731,82.232315,8.634525,-300.739044,233.000854
208.908279,-11.357459,894.573364,3.580209,-27.803373,883.822571,204.960907,-230.001175,875.199951,23.443943,-216.450134,875.012573,-31.09181,-108.938232,752.467102,16.194765,-291.343719,554.729065,-35.510117,-221.22963,715.05426,277.271118,-65.673378,794.93634,249.771057,-98.269508,539.048401,280.84906,-112.827118,684.437317,255.170517,-36.03558,445.234772,221.148407,161.532791,143.532715,247.027054,99.65432,265.464111,7.738023,-299.289856,461.280945,39.484604,-338.070251,79.297203,9.805633,-309.760254,230.386383
207.292404,-24.50552,893.403381,1.983125,-42.032227,883.007996,204.671494,-243.240479,874.475464,23.139858,-230.597168,874.671326,-31.943146,-123.975693,751.87085,16.753315,-307.066223,553.983826,-35.322578,-236.578018,714.49115,276.109558,-78.563309,793.732849,250.198181,-112.241402,537.619324,280.226288,-126.118393,683.416016,255.650192,-49.540451,443.636841,222.90007,156.4142,146.803589,248.162689,90.708733,267.061462,8.246084,-313.666138,459.39798,41.181541,-343.294342,79.573738,12.084661,-319.200897,229.12944
205.883347,-37.777637,891.962097,0.358465,-55.913029,882.869324,204.316803,-256.292175,874.110168,22.72332,-244.47673,874.9599,-33.316757,-138.733566,752.010498,17.021494,-321.888245,553.576965,-35.085789,-251.301437,714.531006,274.935364,-91.607986,792.596375,250.60582,-127.169876,536.116211,279.439209,-139.924011,682.525208,255.887146,-64.167213,442.009064,224.926483,150.174255,150.711563,249.612579,80.74012,268.960052,8.400459,-328.052734,459.888458,41.555653,-347.747162,80.322845,12.064054,-328.912903,229.351608
204.47374,-50.889744,890.980103,-0.916654,-69.472107,883.694885,203.794052,-269.380768,874.229126,22.163635,-258.158478,876.239807,-34.905987,-152.955353,753.442749,16.687979,-336.373871,555.178223,-35.328369,-265.71936,716.136902,273.732727,-105.02787,791.444214,250.820847,-143.263702,534.802612,278.353058,-154.346252,681.786682,255.971909,-80.293358,440.437286,227.148483,142.80014,155.321289,251.064651,69.45874,271.276672,8.076304,-342.528503,461.318451,40.667255,-351.714325,80.400665,10.904495,-338.42746,230.29834
203.629517,-64.023888,890.21814,-1.700203,-82.795052,885.124878,203.151871,-282.425049,874.792542,21.492834,-271.638153,878.391602,-36.596779,-166.74675,755.707214,15.870709,-350.827057,558.046509,-35.886421,-279.489716,718.691162,272.579132,-118.678917,790.305908,250.954544,-160.438828,533.886414,277.093109,-169.297607,681.259644,256.484039,-98.0075,438.860748,229.334961,134.48645,160.372208,252.615387,56.769234,274.048218,7.027283,-356.21936,462.504883,39.797276,-354.806641,80.562431,9.077174,-346.903351,230.95929
203.06694,-77.029167,889.699097,-2.251002,-96.050217,886.924377,202.389618,-295.409515,875.609009,20.666195,-285.133331,880.840332,-38.028664,-180.314774,758.130676,14.822637,-364.705566,560.955383,-36.627796,-292.931519,721.36084,271.353638,-132.535614,789.195251,251.062363,-178.438614,533.079163,275.843475,-184.604446,680.858093,257.629822,-116.998878,437.191772,231.539871,125.136154,165.994736,254.361862,42.852768,276.93924,5.659044,-368.725525,462.386841,38.918964,-357.536407,79.889458,7.444871,-354.368347,230.974396
202.38945,-89.870598,889.354126,-2.925136,-109.36158,888.800232,201.483795,-308.299347,876.438904,19.815302,-298.48172,883.08905,-39.313492,-193.676666,760.394409,13.3563,-377.703674,562.985474,-37.808456,-306.19632,723.577148,269.944092,-146.284424,788.175537,251.411469,-197.199829,532.117371,274.50946,-200.254318,680.313416,258.807922,-136.825714,435.277985,233.331085,114.363434,172.010742,255.999359,27.815418,279.808197,4.268115,-380.06604,461.00354,38.802189,-360.22757,79.617126,6.868758,-360.888367,230.327347
201.338257,-102.583923,889.103027,-3.945366,-122.642357,890.566956,200.508163,-320.988342,877.144287,18.839968,-311.765381,884.934998,-40.777832,-206.786316,762.220642,11.799696,-389.84375,563.921448,-39.187904,-319.059662,724.863098,268.208527,-159.848557,787.213806,252.22525,-216.618134,530.947083,273.404083,-216.024567,679.639832,260.19455,-157.420929,433.186951,234.566879,102.061111,178.160156,257.515411,11.564717,282.512695,3.12531,-390.682922,459.808258,38.837288,-362.049316,79.398315,6.632077,-366.56485,229.561417
199.752945,-115.004089,889.105103,-5.327916,-135.874054,892.129089,199.464493,-333.341217,877.675232,17.808693,-325.020477,886.319458,-42.395573,-219.675507,763.69635,10.551435,-400.627777,563.219177,-40.664726,-331.630646,725.290894,266.161133,-173.082108,786.346313,253.508148,-236.612747,529.839966,272.51181,-231.906769,678.97467,261.56308,-178.753876,431.225891,235.283478,87.968727,184.017029,258.694336,-6.075893,285.011749,2.387915,-399.66687,459.359375,39.031563,-363.24704,79.26799,6.468287,-371.082062,229.13118
197.960342,-127.154945,889.13269,-6.966831,-148.918991,893.588684,198.422623,-345.350983,878.160522,16.754778,-338.07254,887.355103,-44.105358,-232.212158,765.030273,9.756773,-409.890594,561.742004,-42.062096,-343.623077,725.115356,263.886383,-186.083099,785.544373,254.628632,-256.749969,528.987793,271.833221,-247.794418,678.322876,262.373352,-200.438522,429.442719,235.358063,72.644127,190.174667,259.669983,-24.905138,287.504364,2.344815,-407.059601,458.300446,39.365746,-363.898987,79.371643,6.576478,-374.652039,228.932144
196.092102,-139.021637,889.171692,-8.691309,-161.749771,895.055176,197.360672,-357.004272,878.759521,15.700754,-350.815979,888.364441,-45.921886,-244.310364,766.388245,9.184042,-417.86499,560.251038,-43.298527,-354.982788,724.907471,261.590607,-199.009567,784.640869,255.125519,-276.620819,528.399658,271.343689,-263.617126,677.751465,262.632416,-222.2724,427.893829,235.955872,55.836994,195.790894,260.393158,-44.622581,290.054993,2.346457,-413.266937,457.492584,39.567902,-364.248413,79.412941,6.667307,-377.459534,228.648056
194.293777,-150.648056,889.201172,-10.291077,-174.24501,896.697937,196.324417,-368.464478,879.669189,14.680037,-363.350464,889.533997,-47.695454,-255.969025,767.929016,8.633175,-425.081482,559.081909,-44.294926,-365.883087,724.970703,259.368652,-211.836929,783.690857,255.145279,-296.52359,528.39032,270.82608,-279.940063,677.845764,262.590912,-244.148865,426.923584,236.386826,38.100868,201.086914,260.901886,-65.018135,292.488831,1.927342,-419.084595,456.888092,39.529457,-364.430847,79.403389,6.364668,-379.744843,228.256546
192.686554,-162.072861,889.265869,-11.696437,-186.528351,898.536621,195.374695,-379.723236,880.941711,13.701644,-375.570404,890.786804,-49.300285,-267.219513,769.6521,7.908471,-432.163788,558.300049,-45.198215,-376.262634,725.198364,257.406342,-224.695847,782.723694,254.960358,-316.223175,529.080261,270.403259,-294.96405,678.044922,262.528198,-265.971771,426.645264,236.597748,19.786695,206.329422,261.346039,-85.950386,294.921387,0.999417,-424.432617,456.034424,39.661301,-364.546387,79.30323,6.029156,-381.495148,227.959793
191.272446,-173.432175,889.38324,-12.898301,-198.618317,900.429199,194.385925,-390.984222,882.644226,12.709793,-387.484711,892.060547,-50.667206,-278.093872,771.418152,6.966076,-438.929047,557.422852,-45.871914,-386.036407,725.575684,255.647247,-237.562195,781.936523,254.546844,-335.575134,530.514587,270.105316,-310.433838,679.289917,262.769989,-287.95697,427.241699,236.117004,0.267788,211.291458,261.58667,-106.920845,297.722351,0.093624,-429.583527,455.287781,39.669529,-364.669586,79.201942,5.545778,-383.124756,227.73761
189.954514,-184.802032,889.682861,-13.953652,-210.536423,902.194824,193.302246,-402.287598,884.703918,11.646014,-399.251953,893.332031,-51.918465,-288.781097,773.149597,6.322165,-445.729034,556.761658,-46.798561,-395.862152,725.85675,253.773575,-250.752838,781.767029,254.091705,-354.702637,532.67572,269.17865,-325.837097,680.87085,263.066101,-309.737274,428.621094,235.477448,-20.193628,215.918869,261.354614,-127.944511,301.041748,-0.571499,-434.494324,454.58136,39.506634,-364.950043,79.162575,4.896594,-385.099854,227.564056
188.760193,-196.22142,890.272766,-14.917516,-222.286179,903.796448,192.113785,-413.669922,887.090149,10.516764,-410.642181,894.498413,-53.135399,-299.212921,774.75177,5.798117,-452.259216,555.90686,-47.534393,-405.448364,725.983521,252.527206,-263.510803,782.64209,253.793503,-373.820129,535.397461,268.571259,-340.727844,682.888916,263.180206,-331.347992,430.620911,234.65625,-41.628376,219.848953,260.786743,-149.290283,304.370239,-1.016684,-439.205078,453.88266,39.275322,-365.472168,79.165855,4.405372,-387.395447,227.44223
187.6922,-207.625488,891.20752,-15.821539,-233.820404,905.237366,190.818817,-425.018951,889.674683,9.225746,-421.951904,895.64917,-54.037769,-308.822388,776.234253,5.410959,-458.38269,554.988525,-48.068394,-414.823456,726.044617,251.893158,-275.871399,783.892334,253.836243,-392.918427,538.688354,268.33194,-355.169128,684.894592,263.330627,-352.846985,433.113922,233.865784,-63.687534,222.686264,260.073669,-171.235672,307.330261,-1.382933,-443.592346,453.202942,39.021866,-366.009338,79.162926,3.931374,-389.594421,227.322083
186.769989,-218.964539,892.475037,-16.626133,-245.087433,906.474365,189.390839,-436.27243,892.313171,7.846008,-433.025818,896.657959,-55.640404,-319.440155,777.401184,4.98873,-464.156647,554.019897,-48.468239,-423.665955,725.849731,251.27002,-288.412628,785.231873,253.787994,-411.690552,542.3797,268.156128,-370.085419,687.849792,263.422424,-374.120941,435.974762,233.182175,-86.306175,224.170853,259.585022,-193.477539,309.618591,-1.790499,-447.767426,452.476288,38.838951,-366.429016,79.109352,3.554809,-391.381409,227.250946
185.988831,-230.252792,894.009705,-17.336655,-256.030518,907.602234,187.759445,-447.467041,894.899902,6.258991,-443.939697,897.475403,-56.937588,-329.155853,778.393066,4.404397,-469.594238,552.997498,-49.392029,-432.58905,725.712646,250.558914,-300.989868,786.832458,253.417404,-430.15979,546.277466,267.510468,-385.486603,690.548584,263.466278,-395.151733,439.023987,232.330704,-109.398613,224.46933,259.052887,-215.766586,311.045593,-2.369711,-451.748535,451.696136,38.84024,-366.666412,79.213493,3.43956,-392.547424,227.302887
185.516663,-241.459579,895.55365,-18.607813,-265.713501,908.647949,185.984375,-458.633423,897.274048,4.508539,-454.602997,898.052185,-58.11615,-338.349365,779.188171,3.65161,-474.759033,551.949402,-50.303265,-441.048889,725.369263,250.087112,-313.489075,788.470154,253.027939,-448.212891,550.167908,267.362915,-400.060455,693.442871,263.353027,-415.821106,442.075867,231.092453,-133.117966,223.67598,258.202423,-238.173706,311.622192,-3.042536,-455.292236,450.89505,39.066353,-366.92572,79.470764,3.588246,-393.299622,227.423203
185.20575,-252.591461,897.125183,-19.058712,-276.019348,909.422729,184.049393,-469.702881,899.31665,2.634547,-465.100494,898.403687,-59.037891,-347.488861,779.74469,2.90012,-479.712341,550.892639,-51.385681,-449.2901,724.942993,249.929962,-325.993225,790.096619,252.60582,-466.10199,553.962952,267.098511,-414.942444,696.297302,263.049377,-436.240875,445.163666,229.706924,-157.403687,221.960159,257.122772,-260.657715,311.563904,-3.673232,-458.517395,450.147247,39.345604,-367.172882,79.770668,3.781327,-393.999207,227.57341
185.212921,-263.685272,898.507629,-19.285101,-286.065521,910.13147,181.986023,-480.766296,901.049316,0.703232,-475.40329,898.553833,-59.408848,-357.254578,779.912842,2.082067,-484.275238,549.576782,-52.5229,-457.144379,724.375305,249.887039,-338.499573,791.656982,252.079071,-483.757813,557.697693,266.463776,-428.425476,698.770874,262.641479,-456.227692,448.285889,228.232239,-182.261887,219.306091,255.906403,-283.29541,311.018707,-4.13978,-461.611938,449.434448,39.519676,-367.440369,80.036179,3.867315,-395.03006,227.700363
185.534302,-274.595581,899.641174,-19.323996,-295.845398,910.751892,179.955475,-491.652588,902.421875,-1.282148,-485.459045,898.569458,-59.577488,-367.055847,779.727234,1.717782,-489.757782,549.350708,-53.668613,-464.803711,723.810486,249.855286,-350.989807,792.967224,251.445206,-501.130157,561.347229,266.733948,-445.25943,701.961121,262.052429,-475.868774,451.457306,226.781403,-207.720886,215.66037,254.725098,-306.054535,309.910156,-4.440443,-464.682343,448.815277,39.640209,-367.735687,80.381638,3.869325,-396.024902,227.941971
185.972458,-285.462646,900.580078,-19.224079,-305.508636,911.296021,177.924194,-502.497437,903.493591,-3.200981,-495.358948,898.474121,-60.715832,-372.871063,781.221313,1.163776,-493.657501,547.941162,-54.770218,-472.308228,723.232483,249.85321,-363.427246,794.155823,250.625488,-517.928833,564.948181,266.356873,-459.428375,704.463135,261.369141,-495.116089,454.638489,225.707962,-233.509003,211.144089,253.596512,-329.117035,308.316528,-4.678167,-467.780334,448.327209,39.732498,-368.070923,80.825264,3.802802,-396.978271,228.273193
186.453064,-296.263489,901.316162,-19.062943,-314.918457,911.790466,175.989975,-513.249084,904.281311,-5.068018,-505.152161,898.30365,-61.054577,-380.812805,781.774231,0.568807,-498.741852,547.578064,-55.806038,-479.59201,722.665466,249.934311,-375.721741,795.238464,249.631973,-534.20343,568.401184,265.942749,-473.409454,706.963806,260.584656,-513.916626,457.795807,224.514252,-260.148285,205.566177,252.540268,-352.271393,306.115875,-5.084979,-470.786407,447.906433,39.813267,-368.403107,81.330048,3.708733,-397.895691,228.651794
186.968491,-306.985535,901.849304,-19.116394,-323.167084,912.427124,174.167694,-523.866638,904.858643,-6.767214,-514.682434,897.966125,-61.477505,-388.73587,782.152954,-0.43506,-503.2565,546.677368,-56.777508,-486.967102,722.136169,250.051086,-387.861694,796.152893,248.570129,-550.120361,571.710144,265.452209,-487.153564,709.258057,259.699036,-532.121826,460.818695,223.45256,-287.373749,199.166107,251.427017,-375.493713,303.401306,-5.713949,-473.655853,447.434692,39.873222,-368.69519,81.796989,3.608665,-398.757141,229.087799
187.380188,-317.675995,902.21582,-18.814939,-332.640472,912.621826,172.479416,-534.39032,905.315796,-8.355672,-524.232483,897.552429,-61.921402,-396.637146,782.392639,-1.527447,-507.23999,545.214233,-57.543812,-494.214569,721.550293,250.085648,-399.807526,796.924011,247.289413,-565.392151,574.70166,264.720032,-500.920532,711.644287,258.934906,-550.318726,463.75705,222.642242,-315.53894,191.834473,250.216248,-398.739136,300.177185,-6.394185,-476.613373,446.993774,39.924835,-368.956696,82.312172,3.481235,-399.624756,229.540649
187.701981,-328.221985,902.44519,-18.5634,-342.152771,912.733948,170.956161,-544.820923,905.660339,-9.751619,-533.756958,897.015869,-62.242271,-404.597717,782.553711,-2.347612,-511.943207,544.240173,-57.451328,-502.351654,721.402771,250.094803,-411.488556,797.546143,245.986816,-580.286682,577.633606,264.337646,-514.033142,713.60022,257.6315,-567.362183,466.43692,221.716675,-343.601257,184.609238,248.679871,-422.199982,296.554016,-7.008586,-479.692566,446.544067,39.966995,-369.263031,82.708244,3.266738,-400.722504,229.968628
187.936172,-338.636536,902.570862,-18.34465,-351.697174,912.797668,169.710083,-555.072144,905.857056,-10.906454,-543.274231,896.398743,-62.49435,-412.686035,782.686401,-3.005524,-516.721436,543.328857,-58.507671,-508.783051,720.357056,250.059189,-422.876312,797.996582,244.53476,-594.711304,580.361511,263.636353,-525.974854,714.647583,256.146332,-583.755371,468.955597,220.37294,-372.379822,176.991943,247.322083,-445.631927,292.412262,-7.527975,-482.942871,446.128448,40.019802,-369.616211,83.112244,3.147089,-401.430969,230.735489
188.077087,-348.895844,902.584961,-18.233149,-361.317932,912.766602,168.680984,-565.205627,905.92218,-11.838161,-552.775574,895.685608,-62.824429,-420.85849,782.755188,-3.492185,-521.626587,542.527954,-58.87262,-515.987488,719.637573,249.971436,-434.016602,798.270081,242.97699,-608.573364,582.807312,263.048767,-538.847656,716.674988,254.458633,-599.434448,471.221466,219.201172,-401.71109,169.215668,246.231903,-469388,288.433441,-7.911079,-486.285645,445.784241,40.098625,-369.939758,83.78363,3.001777,-402.484161,231.455688
188.114883,-359.060699,902.460083,-18.169508,-370.947968,912.699097,167.836472,-575.265442,905.816895,-12.593952,-562.353882,894.956482,-63.246353,-429.084137,782.783386,-3.807937,-526.657898,541.731506,-59.027523,-523.269958,718.913513,249.771088,-444.591797,798.330811,241.275574,-621.866821,584.944458,262.527924,-550.71521,717.536499,252.538208,-614.477417,473.21283,218.092987,-431.691406,161.346069,244.81073,-493.020996,284.104706,-8.129719,-489.742096,445.519623,40.102612,-370.293396,84.469925,2.891065,-403.608765,232.228607
188.128922,-369.100006,902.2276,-18.165991,-380.595551,912.629395,167.156586,-585.286804,905.557312,-13.166502,-571.946472,894.14624,-63.744343,-437.504272,782.758423,-4.007226,-531.777588,540.919617,-59.031593,-530.702454,718.193481,249.353195,-454.819885,798.15332,239.515625,-634.581238,586.688538,261.757843,-561.926147,718.289978,250.367279,-628.87616,474.905884,216.932632,-462.206512,153.702377,243.252228,-516.564758,279.917572,-8.235123,-493.289764,445.334503,40.057236,-371.006378,85.284523,2.759327,-404.929962,233.040741
188.132751,-379.053925,901.900818,-18.191223,-390.30603,912.544739,166.689697,-595.133606,905.029053,-13.608827,-581.578247,893.30188,-64.325317,-446.009216,782.731079,-4.025301,-536.931396,540.171997,-58.973904,-538.20929,717.407593,248.958679,-464.81839,797.776367,237.722534,-646.639282,588.031677,261.094849,-572.596313,718.586243,248.000351,-642.508789,476.248322,215.663101,-493.183472,146.524628,242.386292,-540.464294,275.91214,-8.212656,-496.935883,445.172699,39.972153,-371.39325,86.253609,2.615107,-406.370453,233.82637
188.046021,-388.983887,901.455811,-18.252619,-400.023102,912.436646,166.301666,-605.060669,904.358704,-13.984982,-591.267517,892.411316,-64.915283,-454.585114,782.66333,-3.935363,-542.177246,539.482788,-58.862869,-545.885559,716.634644,248.430267,-474.720123,797.248169,235.85463,-658.151611,588.943542,260.478516,-583.428894,719.065125,245.421097,-655.44574,477.282104,214.180481,-524.527649,139.95282,239.825745,-563.820984,271.697144,-8.332854,-500.912659,445.29657,39.854321,-371.896088,87.256065,2.453316,-408.00592,234.636658
